gene,mean_expr_CKD,mean_expr_Ref,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,f_classif_score,f_classif_p_value,statistical_rank_score,random_forest_importance,knn_permutation_importance_mean,knn_permutation_importance_std,knn_single_gene_accuracy_mean,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,knn_single_gene_importance_score,rf_importance_scaled,knn_permutation_importance_scaled,knn_single_gene_importance_scaled,statistical_score_scaled,combined_ml_biomarker_score
NDUFV3,0.40687825387478954,0.49397779406386166,-0.08709954018907212,down_in_CKD,-1.6055380188982131,-4.740438290404731,4.763025579381079e-05,0.004903328124275675,21.090700882862173,6.882847580712017e-05,0.3229654934241449,3.8003788150630365e-19,0.0,0.0,0.7047619047619047,0.7,0.6888888888888889,0.19999999999999996,1.3104754534700127e-17,0.0,0.3999999999999999,0.01498651062447451,0.16299730212489488
ZNF503-AS1,0.0035359070636540734,0.008559824137852072,-0.0050239170741979994,down_in_CKD,-1.7706581840943159,-5.275969316250291,1.1794083317019492e-05,0.002137167947221227,25.65188513100147,1.7838663053232617e-05,0.023752793782081314,0.0011265912305516274,0.0,0.0,0.6904761904761905,0.6833333333333333,0.8444444444444444,0.18333333333333335,0.0388479734672975,0.0,0.3666666666666667,0.0011021966854787878,0.16242629539068146
CDC42SE2,0.31440285044450245,0.23201856647979435,0.0823842839647081,up_in_CKD,1.6008180132954455,4.383239182590665,0.00023365281463372635,0.012789185193442265,20.966877095655082,7.15245092590583e-05,0.2496738131069115,3.548748596569696e-19,0.0,0.0,0.6952380952380952,0.7,0.85,0.19999999999999996,1.22370641261024e-17,0.0,0.3999999999999999,0.011585569755793794,0.16231711395115875
ORC4,0.19538479239016987,0.14570866819731026,0.049676124192859605,up_in_CKD,1.819641246143847,5.008327272357006,4.484906668748484e-05,0.004748435856218741,27.090771256373987,1.1935748369687848e-05,0.2100229237649162,9.413766062967469e-19,0.0,0.0,0.7,0.7,0.9083333333333332,0.19999999999999996,3.246126228609472e-17,0.0,0.3999999999999999,0.009745656556109374,0.16194913131122185
SESTD1,0.15322687169303517,0.10023482911084845,0.05299204258218672,up_in_CKD,1.704038755636371,4.586262775277202,0.00020283363379757413,0.011791991415766784,23.757938842178874,3.0792184607054645e-05,0.17413663317639294,2.4841240175987846e-18,0.0,0.0,0.7047619047619047,0.7,0.7805555555555556,0.19999999999999996,8.565944888271671e-17,0.0,0.3999999999999999,0.0080804313660251,0.16161608627320503
YRDC,0.056490702914402204,0.0915514599278465,-0.03506075701344429,down_in_CKD,-1.642453294048838,-4.823341434896107,3.6394324439058306e-05,0.004156690362114494,22.07170491653356,5.094195594770622e-05,0.13712597690566694,2.1229775899689102e-18,0.0,0.0,0.7,0.7,0.7638888888888888,0.19999999999999996,7.320612379203139e-17,0.0,0.3999999999999999,0.006363032434209237,0.16127260648684186
TRIM27,0.11412061702194033,0.08939053627675801,0.02473008074518232,up_in_CKD,1.7136921180858289,4.832551166693941,4.447241139038551e-05,0.004725804595000306,24.02787825482314,2.845224773881352e-05,0.09855512299963315,1.7317726892910159e-18,0.0,0.0,0.7047619047619048,0.7,0.7666666666666666,0.19999999999999996,5.97162996307247e-17,0.0,0.3999999999999999,0.0045732359276868,0.16091464718553736
ZNF300,0.02564005166885712,0.012975439148077922,0.012664612520779198,up_in_CKD,1.7854729912600322,4.77551274317676,0.00015356017470234058,0.010071632222997132,26.08293111151948,1.5797626956914473e-05,0.04515455219463765,4.857225732735058e-19,0.0,0.0,0.6952380952380952,0.7,0.7944444444444444,0.19999999999999996,1.6749054250810548e-17,0.0,0.3999999999999999,0.002095298692853282,0.16041905973857062
CCDC40,0.023406984688887654,0.011389210542539678,0.012017774146347976,up_in_CKD,1.6892268691277939,4.599708250756506,0.00015379983022363768,0.010071632222997132,23.346715216772363,3.4760132421361514e-05,0.0405385645443338,3.930739053657672e-18,0.0,0.0,0.6952380952380952,0.7,0.7444444444444445,0.19999999999999996,1.355427259881956e-16,0.0,0.3999999999999999,0.001881103834974542,0.16037622076699493
HIST1H2BH,0.002648129543892126,0.0,0.002648129543892126,up_in_CKD,1.5953077119280203,4.15215220564753,0.0009774591516985452,0.027992191501258434,20.822782056030128,7.480458377093956e-05,0.006560619154382315,1.1123455098192924e-18,0.0,0.0,0.7142857142857142,0.7,0.9,0.19999999999999996,3.835674171790664e-17,0.0,0.3999999999999999,0.00030443124935071187,0.16006088624987014
RBP1,0.06331043468112636,0.10939026665216683,-0.04607983197104047,down_in_CKD,-1.8175709409802903,-5.188996180130139,1.4038343390453263e-05,0.0023540597789424808,27.029161026785268,1.2140233843546786e-05,0.22011912549295032,3.8003788150630365e-19,0.0,0.0,0.7,0.6916666666666667,0.7861111111111111,0.19166666666666665,1.3104754534700127e-17,0.0,0.3833333333333333,0.01021414881780531,0.1553761630968944
EGFLAM,0.0060111211718928996,0.016543177642357774,-0.010532056470464873,down_in_CKD,-1.645118832151441,-4.900178501340605,3.335024331763733e-05,0.0039011716074381407,22.143403406448996,4.9845617538462405e-05,0.04173612140441072,3.569719339525987e-18,0.0,0.0,0.6952380952380952,0.6916666666666667,0.8583333333333332,0.19166666666666665,1.2309377032848233e-16,0.0,0.3833333333333333,0.0019366738539777343,0.15372066810412893
DNAJC19,0.443598237841154,0.6201611941925335,-0.17656295635137947,down_in_CKD,-1.7589010449987723,-5.109861521570545,1.5693287808172182e-05,0.002551814779319266,25.312359977163595,1.96440772542129e-05,0.8053205485349205,5.662137425588298e-19,0.0,0.0,0.680952380952381,0.675,0.8,0.17500000000000004,1.9524611812373442e-17,0.0,0.3500000000000001,0.03736914686695738,0.1474738293733915
CSNK1G1,0.06895433338660653,0.047369675226174385,0.021584658160432146,up_in_CKD,1.7249644046171202,4.712156150435274,0.00010973394136279833,0.008333475760022597,24.34501797705897,2.5943092159461576e-05,0.07741339454887007,3.957610253622522e-18,0.0,0.0,0.6904761904761905,0.6833333333333333,0.7277777777777777,0.18333333333333335,1.3646931909043182e-16,0.0,0.3666666666666667,0.0035922000446024904,0.14738510667558724
RPGRIP1L,0.04939535194499087,0.029563460944991578,0.01983189099999929,up_in_CKD,1.5973629021770699,4.303902487846995,0.0003771619336087733,0.0166083769593576,20.876467428421787,7.356413593692609e-05,0.056377768923341794,1.6638832650101194e-18,0.0,0.0,0.6952380952380952,0.6833333333333332,0.8583333333333334,0.18333333333333324,5.737528500034895e-17,0.0,0.3666666666666665,0.0026160876321366954,0.14718988419309395
LINC00900,0.0017861012461279733,4.303019155347778e-05,0.0017430710545744954,up_in_CKD,1.7490069092228029,4.565386713410486,0.00041369679486980275,0.017342982686666154,25.0283877423472,2.130386841974357e-05,0.005368283489288156,0.001000000000000001,0.0,0.0,0.6666666666666667,0.6666666666666666,0.8083333333333332,0.16666666666666663,0.034482758620689696,0.0,0.33333333333333326,0.00024910350853412093,0.14717625748331603
GRAMD1B,0.018760213835719255,0.040530959120577165,-0.02177074528485791,down_in_CKD,-1.571310023619691,-4.582893636967066,7.079640155275547e-05,0.006338900027918013,20.20103337540857,9.091550473343455e-05,0.07519000586829461,0.0001265912305516278,0.0,0.0,0.6666666666666666,0.6749999999999999,0.7277777777777776,0.17499999999999993,0.004365214846607855,0.0,0.34999999999999987,0.003489028533211269,0.14244389164528534
DSEL,0.07646076727894392,0.04124348189140577,0.035217285387538155,up_in_CKD,1.6916336427475764,4.70016797761994,8.081074418815323e-05,0.006775490430341981,23.413290392253558,3.40823874164093e-05,0.12922115202576087,1.2834178164666803e-18,0.0,0.0,0.6619047619047619,0.6749999999999999,0.8111111111111112,0.17499999999999993,4.4255786774713115e-17,0.0,0.34999999999999987,0.005996226244509758,0.14119924524890193
FAM71E1,0.0235263845549555,0.04799133100301144,-0.024464946448055944,down_in_CKD,-1.7009441305933295,-5.217692338009015,2.859516001013974e-05,0.0035756275512679046,23.671725835090065,3.1582119061729765e-05,0.10181359239313105,1.2673141403398876e-18,0.0,0.0,0.6714285714285715,0.675,0.8027777777777778,0.17500000000000004,4.3700487597927164e-17,0.0,0.3500000000000001,0.004724438106184085,0.1409448876212369
C14orf132,0.020752770082449235,0.04311967691191673,-0.022366906829467497,down_in_CKD,-1.605144649151843,-4.809604631514643,4.673084818847456e-05,0.004859003247124183,21.080367365733764,6.904926485709841e-05,0.0830578623108708,1.5629540803628678e-18,0.0,0.0,0.6714285714285715,0.675,0.8222222222222222,0.17500000000000004,5.3894968288374756e-17,0.0,0.3500000000000001,0.003854119283056971,0.14077082385661147
COX7B,1.4941308750982285,1.7815509478681268,-0.28742007276989834,down_in_CKD,-1.6077438738036836,-4.618175203494603,6.664309506845424e-05,0.006079610653886344,21.148693885254065,6.760328406687093e-05,1.0240662680541992,0.00010630841121495426,0.0,0.0,0.6619047619047619,0.6583333333333333,0.7861111111111111,0.15833333333333333,0.003665807283274285,0.0,0.31666666666666665,0.04751956577046774,0.13763690273406995
STK36,0.04350169616408439,0.02346945208681761,0.02003224407726678,up_in_CKD,1.8406266000506155,4.994870921967601,6.549661494313379e-05,0.006051136304141119,27.719233206659084,1.0047726089807725e-05,0.08178784522750587,7.910339050454233e-19,0.0,0.0,0.6714285714285715,0.6666666666666666,0.7916666666666666,0.16666666666666663,2.7277031208462875e-17,0.0,0.33333333333333326,0.0037951869051384528,0.134092370714361
S1PR3,0.009098816570273617,0.029142125673568844,-0.02004330910329523,down_in_CKD,-1.725246002248601,-5.335095446133388,2.8770653373347702e-05,0.00358213156378033,24.352967194975463,2.5883316566997845e-05,0.08457690261285337,4.186465988690693e-19,0.0,0.0,0.6619047619047619,0.6583333333333333,0.8666666666666668,0.15833333333333333,1.4436089616174804e-17,0.0,0.31666666666666665,0.003924607041310358,0.12745158807492876
FLT1,0.10109431902376674,0.2465935132563691,-0.14549919423260238,down_in_CKD,-1.6676235878237717,-4.947628977369013,2.781019071860715e-05,0.003554068866725962,22.753378069087326,4.147608585955979e-05,0.5942867103654669,0.0008920353982300915,0.0,0.0,0.6285714285714286,0.6333333333333333,0.7444444444444445,0.1333333333333333,0.030759841318279017,0.0,0.2666666666666666,0.02757658102867234,0.12448591939971272
PHC2,0.251483770939303,0.3283728883809635,-0.07688911744166049,down_in_CKD,-1.698534621643447,-4.7436992397551165,6.58779442714402e-05,0.006067044962903111,23.60470795299366,3.2211107956367865e-05,0.2895405775693011,7.600757630126062e-19,0.0,0.0,0.6333333333333333,0.6333333333333333,0.7416666666666667,0.1333333333333333,2.6209509069400216e-17,0.0,0.2666666666666666,0.013435500170478643,0.10935376670076238
PPAT,0.03949292251845011,0.025177738301472553,0.014315184216977556,up_in_CKD,1.883433314097499,5.294178196513337,1.3444813878722131e-05,0.0023078937906611187,29.023535852609637,7.071998462492015e-06,0.07109217048602344,1.4335511335510775e-18,0.0,0.0,0.638095238095238,0.6333333333333332,0.8277777777777778,0.1333333333333332,4.943279770865785e-17,0.0,0.2666666666666664,0.0032988774033098998,0.10732644214732856
ID2,0.23802415005024485,0.353775875033122,-0.11575172498287717,down_in_CKD,-1.6914311455526705,-4.889493367089748,2.9864516780977556e-05,0.0036710577619328763,23.407685346645973,3.4138900298654906e-05,0.47677996385990984,0.00023016771076351267,0.0,0.0,0.6285714285714286,0.6166666666666666,0.7166666666666668,0.11666666666666659,0.007936817612534921,0.0,0.23333333333333317,0.02212393626999451,0.10093284763234614
CTNNAL1,0.18402574240735003,0.30279961305920633,-0.1187738706518563,down_in_CKD,-1.7857219548058887,-5.106671732836268,1.737629502428687e-05,0.002710141498142807,26.090205544438078,1.5765398228679906e-05,0.5444549814048041,0.0,0.0,0.0,0.6095238095238095,0.6166666666666666,0.788888888888889,0.11666666666666659,0.0,0.0,0.23333333333333317,0.025264248130234358,0.09838618295938015
IRS2,0.06753232928680836,0.10211742353148853,-0.034585094244680176,down_in_CKD,-1.9229274187809913,-5.65871212802746,3.415250468096761e-06,0.001100849067549856,30.253498837361388,5.115530940639007e-06,0.19673878768320746,1.4802973661668745e-18,0.0,0.0,0.6,0.6,0.7666666666666668,0.09999999999999998,5.104473676437499e-17,0.0,0.19999999999999996,0.009129235140883938,0.08182584702817679
ZFR2,0.0015200656930548,6.181159821466111e-05,0.001458254094840139,up_in_CKD,1.7457731160682493,4.582794967898576,0.00035316576330190764,0.016189441088289052,24.93592177734528,2.1876116011906237e-05,0.004558903150189601,0.0,0.0,0.0,0.5809523809523809,0.6,0.875,0.09999999999999998,0.0,0.0,0.19999999999999996,0.0002115459759242472,0.08004230919518483
AL451064.1,0.002180699840690954,0.00019615295545134445,0.0019845468852396093,up_in_CKD,1.5756975446361041,4.148847710596832,0.0008019334470649786,0.025078947222919267,20.314004335954753,8.773295131543716e-05,0.005005432892596717,1.3322676295501867e-18,0.0,0.0,0.5238095238095237,0.5666666666666667,0.825,0.06666666666666665,4.5940263087937474e-17,0.0,0.1333333333333333,0.00023226621652264363,0.053379786576637875
PCDHA9,0.0026148143697295335,0.00024434965687225,0.0023704647128572837,up_in_CKD,1.566631373309488,4.160271600524246,0.0006736429914905351,0.023099743715296005,20.080913398671036,9.443514489687888e-05,0.006076981081858777,6.279698983036039e-19,0.0,0.0,0.5380952380952382,0.5416666666666667,0.7666666666666666,0.04166666666666674,2.1654134424262203e-17,0.0,0.08333333333333348,0.0002819890774783266,0.033389731148829066
LINC01122,0.0017402087450326,8.727878075815e-05,0.00165292996427445,up_in_CKD,1.6482618528493302,4.3184311807519835,0.0006230409911905848,0.02211881170086717,22.228094745477065,4.858295497734651e-05,0.004509632616160747,9.393357551485388e-19,0.0,0.0,0.5190476190476191,0.5416666666666666,0.8166666666666667,0.04166666666666663,3.23908881085703e-17,0.0,0.08333333333333326,0.00020925968405489497,0.0333751852701443
LINC00635,0.0010924319255134866,0.0,0.0010924319255134866,up_in_CKD,1.598408930601664,4.160223834625242,0.0009622097657743986,0.027747221973275654,20.90381816804036,7.294063443118314e-05,0.0027183768412811027,0.0,0.0,0.0,0.4904761904761904,0.5333333333333333,0.8666666666666666,0.033333333333333326,0.0,0.0,0.06666666666666665,0.00012614035939648486,0.026691894738545958
LINC01933,0.0024480718553134937,0.00010630290851633889,0.0023417689467971547,up_in_CKD,1.6371649531336137,4.278751972864862,0.0007068679437028394,0.023763560067963745,21.929801594473528,5.3188409082301785e-05,0.006226531248474898,8.367575638227487e-19,0.0,0.0,0.48571428571428577,0.525,0.7999999999999999,0.025000000000000022,2.8853709097336166e-17,0.0,0.050000000000000044,0.0002889286273885118,0.02005778572547773
AC025048.4,0.0012968215371002532,0.0,0.0012968215371002532,up_in_CKD,1.6262739332487863,4.232748859945776,0.000835652512724962,0.025734903815447074,21.639001957891182,5.8129238595266854e-05,0.0033521873784202044,0.0010000000000000007,0.0,0.0,0.45714285714285713,0.5,0.7333333333333332,0.0,0.03448275862068968,0.0,0.0,0.00015555095756297286,0.013824213639788469
KCNK9,0.00111462815708234,0.0,0.00111462815708234,up_in_CKD,1.6662981436252067,4.336920996864058,0.0006830206901329176,0.023305799130650458,22.717223210035723,4.1927795505820736e-05,0.003032113733044425,0.0010000000000000002,0.0,0.0,0.45714285714285713,0.5,0.8666666666666666,0.0,0.03448275862068967,0.0,0.0,0.0001406986368516117,0.01382124317564619
E2F8,0.0006335643563503398,0.0,0.0006335643563503398,up_in_CKD,1.7379957434228783,4.523530354365219,0.0004772236809690857,0.01894398740748152,24.714238943094905,2.3315913410023852e-05,0.0018967316325539945,0.0008755129958960327,0.0,0.0,0.48571428571428577,0.5,0.6333333333333333,0.0,0.03019010330675975,0.0,0.0,8.801370221219503e-05,0.01209364406314634
LINC01410,0.006330806033497701,0.0003768077777876833,0.005953998255710018,up_in_CKD,1.7780871368141438,4.6676600636736225,0.00029827977860125073,0.01479161773884151,25.86758617721388,1.6784246126623027e-05,0.019373545766635445,2.4762955219123257e-18,0.0,0.0,0.42857142857142855,0.4666666666666666,0.7166666666666666,0.0,8.538950075559745e-17,0.0,0.0,0.000898987214971986,0.00017979744299443138
AC097634.1,0.0039182559260479205,0.0002714578329432945,0.003646798093104626,up_in_CKD,1.754663595627886,4.655197960567784,0.00024007335248488212,0.012969325801836929,25.19054454945093,2.0338527454786005e-05,0.01207526012123824,3.8003788150630355e-19,0.0,0.0,0.45714285714285713,0.5,0.7666666666666665,0.0,1.3104754534700123e-17,0.0,0.0,0.0005603261580102329,0.00011206523160205183
LACTB2-AS1,0.00423259222046626,0.00036946018152625004,0.00386313203894001,up_in_CKD,1.5848739545979933,4.194380628212941,0.0006657868094176404,0.022938806818534142,20.55129915242522,8.142888551835652e-05,0.01003753194293651,2.9319800555681125e-18,0.0,0.0,0.3904761904761905,0.4333333333333333,0.5888888888888888,0.0,1.0110276053683147e-16,0.0,0.0,0.00046576981804296474,9.315396360863339e-05
UHRF1,0.0025390403123828668,0.0,0.0025390403123828668,up_in_CKD,1.8511064054401507,4.817926652499871,0.00027320897552552445,0.014002175880717548,28.035776653049098,9.219835204596509e-06,0.008712943648525085,0.0,0.0,0.0,0.45714285714285713,0.5,0.8333333333333333,0.0,0.0,0.0,0.0,0.00040430518187769654,8.086103637553931e-05
AC005697.2,0.00192944258758972,5.941610850156112e-05,0.0018700264790881588,up_in_CKD,1.9566799836464768,5.123459912657449,0.0001311355642115388,0.00927864077506522,31.32488093238636,3.879552830420365e-06,0.007437062893856731,4.925254104341995e-19,0.0,0.0,0.45714285714285713,0.5,0.8333333333333334,0.0,1.6983634842558604e-17,0.0,0.0,0.0003451007130575908,6.902014261152495e-05
AC084782.1,0.00270070656787374,5.766659538846111e-05,0.0026430399724852787,up_in_CKD,1.5936726492777038,4.155683552047056,0.0009390499747015695,0.02740627743067659,20.780120561365756,7.580623768680062e-05,0.006579995096200417,0.0,0.0,0.0,0.42857142857142855,0.4666666666666666,0.7666666666666666,0.0,0.0,0.0,0.0,0.00030533034774923596,6.106606954984719e-05
AC079601.1,0.0020257299840541134,0.0,0.0020257299840541134,up_in_CKD,1.764049621561911,4.591341515040869,0.00041931743747118406,0.01755222534439611,25.46076327817681,1.883205818818886e-05,0.006273858237234065,0.0,0.0,0.0,0.45714285714285713,0.5,0.7333333333333333,0.0,0.0,0.0,0.0,0.0002911247332707342,5.822494665414684e-05
