cell_class,gene,diff_mean_log_expr,direction,cohen_d,adj_p_value,rank_score,pct_expr_case,pct_expr_control,random_forest_importance,knn_permutation_importance_mean,knn_permutation_importance_std,knn_single_gene_accuracy_mean,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,knn_single_gene_importance_score,traditional_score_scaled,rf_score_scaled,knn_score_scaled,combined_ml_biomarker_score
stroma cells,TMEM191C,0.02135007135078111,up_in_CKD,1.3476389211130058,0.26183810525239604,0.0,0.02412280701754386,0.01222707423580786,0.0,0.0,0.0,0.8523809523809524,0.8333333333333333,0.8805555555555555,0.33333333333333326,0.0,0.0,0.6666666666666665,0.2666666666666666
stroma cells,PNRC1,-0.3542965212259309,down_in_CKD,-1.8134810520992344,0.02800527065457926,0.9976640162438206,0.5175438596491229,0.725764192139738,6.01987595574529e-19,0.0,0.0,0.8095238095238095,0.825,0.9055555555555556,0.32499999999999996,0.030755281112667048,1.3924329391965825e-17,0.6499999999999999,0.2661510562225334
stroma cells,TMSB10,0.5259091397469502,up_in_CKD,1.5542163135615963,0.061003031256272926,0.9928252868023323,0.7748538011695907,0.6917030567685589,0.0014285727627855013,0.0,0.0,0.8095238095238095,0.8083333333333332,0.8666666666666666,0.30833333333333324,0.030606116181609997,0.03304373355140549,0.6166666666666665,0.26600538332355084
stroma cells,FN1,0.28873966719471017,up_in_CKD,1.4089998315585923,0.09747850641232136,0.4113463943475877,0.3538011695906433,0.2410480349344978,5.616422359868439e-19,0.0,0.0,0.819047619047619,0.8249999999999998,0.8222222222222222,0.32499999999999984,0.012680695892463902,1.2991117344963304e-17,0.6499999999999997,0.26253613917849267
stroma cells,XBP1,-0.23192548424589993,down_in_CKD,-2.163934539329854,0.0008791589779597799,1.5336856715153013,0.16739766081871346,0.3502183406113537,0.002657320817921699,0.0,0.0,0.7904761904761906,0.7833333333333332,0.9083333333333332,0.2833333333333332,0.04727937782452298,0.06146540334200098,0.5666666666666664,0.2607087035683716
stroma cells,PKHD1,0.06574882429793492,up_in_CKD,1.7116969456789,0.05779305059552917,0.1393410704939345,0.07017543859649122,0.028820960698689956,0.0027832339188938082,0.0,0.0,0.8142857142857143,0.7916666666666666,0.8111111111111111,0.29166666666666663,0.004295508030564848,0.06437784789333134,0.5833333333333333,0.2599435740967788
stroma cells,DENND3,-0.09820550210119633,down_in_CKD,-1.4263417949089316,0.05117663981987461,0.1808262714817464,0.04532163742690058,0.13013100436681221,0.001866975038503194,0.0,0.0,0.7952380952380953,0.8,0.8416666666666668,0.30000000000000004,0.005574384483580903,0.04318423767168485,0.6000000000000001,0.25838857196539017
stroma cells,USP2,-0.12501774319665088,down_in_CKD,-1.729152470335013,0.011042045243408235,0.4230432597055826,0.046052631578947366,0.15807860262008733,0.00010782608695652116,0.0,0.0,0.8190476190476191,0.8166666666666667,0.961111111111111,0.31666666666666665,0.01304127859001028,0.002494081211750599,0.6333333333333333,0.25693922153603566
stroma cells,CXADR,0.03951235202754734,up_in_CKD,1.6518022895156643,0.06571065114602677,0.07716888556971382,0.0489766081871345,0.01222707423580786,0.0007821205821205823,0.0,0.0,0.8047619047619048,0.8083333333333332,0.8444444444444444,0.30833333333333324,0.002378907858963771,0.01809091198845932,0.6166666666666665,0.2543788130338431
stroma cells,CPNE8,0.07145432747041415,up_in_CKD,1.3736169465075143,0.20170246649034515,0.06824320329853382,0.06652046783625731,0.03406113537117904,9.297306264697213e-19,0.0,0.0,0.8142857142857143,0.8166666666666667,0.8388888888888889,0.31666666666666665,0.002103753234858935,2.1505219682156023e-17,0.6333333333333333,0.25375408398030513
stroma cells,PDGFB,0.14777797002315074,up_in_CKD,1.6285161311133183,0.05779305059552917,0.29796553764017497,0.12353801169590643,0.03580786026200873,0.001105960264900662,0.0,0.0,0.7904761904761906,0.8,0.9361111111111111,0.30000000000000004,0.009185470983019747,0.025581515526420903,0.6000000000000001,0.25206970040717236
