cell_class,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_patients,n_control_patients,passes_expression_filter,rank_score
immune cells,SLC35E2B,0.04326471733621622,0.043930197155752006,-0.0006654798195357831,down_in_CKD,-0.019648152721308012,-0.05393913681283534,0.9574057956311921,1.0,0.027777777777777776,0.03665987780040733,-0.008882100022629555,14,18,True,-0.0
immune cells,SLC39A3,0.0927608903073099,0.09648698195488145,-0.0037260916475715528,down_in_CKD,-0.08428623125776816,-0.24274435149132378,0.8098605916764098,1.0,0.061518324607329845,0.06653088934147998,-0.005012564734150134,14,18,True,-0.0
immune cells,SLC4A1AP,0.06051824595741513,0.06425588476985103,-0.003737638812435898,down_in_CKD,-0.10608755851521685,-0.32426734211116404,0.7484508542380104,1.0,0.03737638161721931,0.042090970807875085,-0.004714589190655774,14,18,True,-0.0
immune cells,SLC8B1,0.04210162041850939,0.04580056270775869,-0.003698942289249295,down_in_CKD,-0.12010785862527032,-0.3595015607875216,0.7219188655399603,1.0,0.02821407795229785,0.034623217922606926,-0.006409139970309077,14,18,True,-0.0
immune cells,SLK,0.11264995624731443,0.12073528902801739,-0.008085332780702961,down_in_CKD,-0.1946801959077541,-0.5551605895666385,0.5829759128274155,1.0,0.07446189645142524,0.0855397148676171,-0.011077818416191862,14,18,True,-0.0
immune cells,SLMAP,0.05544088731874238,0.06159459184337352,-0.00615370452463114,down_in_CKD,-0.1686434494013914,-0.520833607053929,0.6074594995360146,1.0,0.03504944735311227,0.03801765105227427,-0.0029682036991619948,14,18,True,-0.0
immune cells,SMAD7,0.04768961588437222,0.05583617788335818,-0.00814656199898596,down_in_CKD,-0.19856541102198264,-0.61640862908338,0.5439315099232508,1.0,0.03723094822571262,0.031228784792939578,0.006002163432773044,14,18,True,-0.0
immune cells,SMARCC2,0.09167951258364393,0.09329943195036416,-0.001619919366720235,down_in_CKD,-0.0203559484065622,-0.06290375679895766,0.9503889634510442,1.0,0.0606457242582897,0.055668703326544465,0.004977020931745235,14,18,True,-0.0
immune cells,SMARCD1,0.08008367823953862,0.08049939527308157,-0.0004157170335429561,down_in_CKD,-0.012822079733235398,-0.0393372640369064,0.9689442994458108,1.0,0.053083187899941826,0.05634758995247793,-0.003264402052536107,14,18,True,-0.0
immune cells,SMC1A,0.13386721373194518,0.13857374518487872,-0.004706531452933538,down_in_CKD,-0.0715410077990767,-0.21095041694797217,0.8343799834551114,1.0,0.08711460151250727,0.08825526137135098,-0.0011406598588437067,14,18,True,-0.0
immune cells,SMC2,0.05913954850733259,0.06217886110878813,-0.0030393126014555405,down_in_CKD,-0.07956558282435328,-0.23763595961477124,0.813879112198833,1.0,0.03810354857475276,0.03937542430414121,-0.0012718757293884511,14,18,True,-0.0
immune cells,SMC3,0.2001074442934189,0.20634829274667116,-0.006240848453252262,down_in_CKD,-0.10634902557684728,-0.31400324424596243,0.7557408988092557,1.0,0.1243455497382199,0.13917175831636117,-0.014826208578141264,14,18,True,-0.0
immune cells,SMC4,0.08320704820550444,0.0921419465390651,-0.008934898333560662,down_in_CKD,-0.23327286425380445,-0.6958102544882234,0.4922055617155435,1.0,0.05846422338568935,0.05974202308214528,-0.0012777996964559307,14,18,True,-0.0
immune cells,SMDT1,0.6702190652370023,0.6786988470803649,-0.008479781843362622,down_in_CKD,-0.04179920804790629,-0.12014882240545674,0.9051703955849401,1.0,0.38045375218150085,0.4059742023082145,-0.025520450126713667,14,18,True,-0.0
immune cells,SMIM12,0.13567365028082426,0.14708057820771414,-0.011406927926889882,down_in_CKD,-0.20357651491875314,-0.5975900291123061,0.5546439274991939,1.0,0.09060500290866783,0.1011541072640869,-0.010549104355419073,14,18,True,-0.0
immune cells,SMIM20,0.12580222899251867,0.13221063608594427,-0.0064084070934256054,down_in_CKD,-0.14805878882090406,-0.399166565906532,0.693468633664549,1.0,0.0868237347294939,0.09708078750848609,-0.010257052778992193,14,18,True,-0.0
immune cells,SMIM27,0.10579632963880635,0.11547235217733637,-0.009676022538530019,down_in_CKD,-0.09548260604308091,-0.28680226044260404,0.7764111861013009,1.0,0.06733566026759744,0.06924643584521385,-0.0019107755776164165,14,18,True,-0.0
immune cells,SMNDC1,0.12262409716953722,0.13413628570384642,-0.0115121885343092,down_in_CKD,-0.26065600149379453,-0.731618997315857,0.4704561112359587,1.0,0.07766143106457242,0.08825526137135098,-0.01059383030677856,14,18,True,-0.0
immune cells,SMPD4,0.039262680671701126,0.039574801847117626,-0.0003121211754164993,down_in_CKD,-0.011184009674382895,-0.03456008765015987,0.9727299560861973,1.0,0.029086678301337987,0.031228784792939578,-0.0021421064916015906,14,18,True,-0.0
immune cells,SMS,0.2529654019048934,0.25743031772531355,-0.0044649158204201345,down_in_CKD,-0.07642963714976495,-0.21506691365061015,0.8312536693880931,1.0,0.15575916230366493,0.18601493550577053,-0.030255773202105596,14,18,True,-0.0
immune cells,SNAP47,0.040915785253181285,0.04221959398303158,-0.0013038087298502948,down_in_CKD,-0.04924279410149031,-0.14354233452116458,0.886823516531666,1.0,0.027777777777777776,0.03394433129667346,-0.006166553518895682,14,18,True,-0.0
immune cells,SNAPIN,0.11385234422432844,0.1280821824039392,-0.014229838179610765,down_in_CKD,-0.2354938878827856,-0.721951810357093,0.47720816232546903,1.0,0.08115183246073299,0.0943652410047522,-0.013213408544019214,14,18,True,-0.0
immune cells,SNHG15,0.19488041578250517,0.2058666860867836,-0.010986270304278428,down_in_CKD,-0.1465300334203563,-0.4137222269688795,0.6821535760095757,1.0,0.122891215823153,0.1493550577053632,-0.026463841882210196,14,18,True,-0.0
immune cells,SNHG8,0.6845344711581823,0.7345226599765224,-0.04998818881834011,down_in_CKD,-0.20233031323361547,-0.5637329579055502,0.5775401502849062,1.0,0.37812681791739383,0.4636795655125594,-0.08555274759516557,14,18,True,-0.0
immune cells,SNN,0.06622004383201055,0.06784988406241532,-0.001629840230404772,down_in_CKD,-0.035836162852559784,-0.11278547586923246,0.9113501002650181,1.0,0.04464805119255381,0.04752206381534284,-0.002874012622789031,14,18,True,-0.0
immune cells,SNRNP40,0.16571229814024396,0.1701010216923934,-0.004388723552149448,down_in_CKD,-0.0747464000986621,-0.21933653523868346,0.8278877881361804,1.0,0.11082024432809773,0.12695179904955872,-0.016131554721460994,14,18,True,-0.0
immune cells,SNRPC,0.18121629815710819,0.18660124952053828,-0.0053849513634300905,down_in_CKD,-0.07856554607919576,-0.22498351858090854,0.8235333097361761,1.0,0.11532867946480511,0.14188730482009504,-0.026558625355289925,14,18,True,-0.0
immune cells,SNRPD1,0.3690751512282361,0.37920320839132177,-0.01012805716308568,down_in_CKD,-0.1255008889992713,-0.3570288725776394,0.7236285732853349,1.0,0.2325479930191972,0.26137135098438563,-0.028823357965188423,14,18,True,-0.0
immune cells,SNRPD2,0.6885007469571143,0.7191762891678904,-0.030675542210776174,down_in_CKD,-0.1802521764719679,-0.5174612323332181,0.6086543017877843,1.0,0.3845258871436882,0.4378818737270876,-0.053355986583399406,14,18,True,-0.0
immune cells,SNUPN,0.07597123468642074,0.08191131262182921,-0.005940077935408475,down_in_CKD,-0.10665879058585737,-0.3309801738521177,0.7437720809239051,1.0,0.04595695171611402,0.04752206381534284,-0.00156511209922882,14,18,True,-0.0
immune cells,SNX1,0.10947478858465856,0.11794513015763498,-0.008470341572976423,down_in_CKD,-0.1675067429079995,-0.5121353815212172,0.6130886622743521,1.0,0.07475276323443862,0.0746775288526816,7.523438175702224e-05,14,18,True,-0.0
immune cells,SNX10,0.1950191560075528,0.2112547204067811,-0.016235564399228297,down_in_CKD,-0.23573938518823262,-0.6807660085471724,0.5012465242094675,1.0,0.1243455497382199,0.14188730482009504,-0.017541755081875138,14,18,True,-0.0
immune cells,SNX19,0.036938783496364855,0.043140194042847524,-0.006201410546482669,down_in_CKD,-0.19564619007579903,-0.6047314059979142,0.5513142899468501,1.0,0.02675974403723095,0.035302104548540394,-0.008542360511309445,14,18,True,-0.0
immune cells,SNX20,0.07380338696358359,0.08189555062051539,-0.0080921636569318,down_in_CKD,-0.12668621334995628,-0.3986528012134728,0.6944613308386384,1.0,0.05148342059336824,0.048200950441276307,0.003282470152091932,14,18,True,-0.0
