cell_class,gene,diff_mean_log_expr,direction,cohen_d,adj_p_value,rank_score,pct_expr_case,pct_expr_control,random_forest_importance,knn_permutation_importance_mean,knn_permutation_importance_std,knn_single_gene_accuracy_mean,knn_single_gene_balanced_accuracy_mean,knn_single_gene_roc_auc_mean,knn_single_gene_importance_score,traditional_score_scaled,rf_score_scaled,knn_score_scaled,combined_ml_biomarker_score
immune cells,AP5S1,0.013490549550030196,up_in_CKD,1.5647715229292947,0.02299911648830646,0.0,0.014397905759162303,0.008825526137135099,0.004104227802336538,0.0,0.0,0.9095238095238095,0.9166666666666666,0.9416666666666668,0.41666666666666663,0.0,0.12000355942973526,0.8076923076923076,0.37107834684881713
immune cells,USP53,-0.11875580705550162,down_in_CKD,-1.6643172656507053,0.014881309865991139,0.361172614120134,0.04595695171611402,0.11948404616429056,0.007961906514538094,0.0,0.0,0.8714285714285716,0.8583333333333332,0.8722222222222221,0.35833333333333317,0.008288572790980421,0.23279826744690596,0.6730769230769227,0.3640077907677276
immune cells,AKAP13,-0.34085211538266613,down_in_CKD,-2.4152341863654696,0.0001481096667090801,3.1525200397123934,0.23342059336823734,0.4154786150712831,0.00481375988992088,0.0,0.0,0.8761904761904763,0.8833333333333332,0.9333333333333332,0.3833333333333332,0.07234737851826517,0.14074957552349543,0.7307692307692305,0.3630769982207434
immune cells,FAM111B,0.008036591613096574,up_in_CKD,1.436172882620118,0.22221680580173614,0.0,0.003926701570680628,0.0,0.005999999999999998,0.0,0.0,0.9047619047619048,0.8833333333333332,0.9333333333333332,0.3833333333333332,0.0,0.17543406244860557,0.7307692307692305,0.36248131728713445
immune cells,THRB,0.01145457876932272,up_in_CKD,1.69496504342215,0.09259161611509237,0.0,0.009307737056428156,0.002036659877800407,0.003866873065015481,0.0,0.0,0.9095238095238095,0.9083333333333332,0.9416666666666667,0.4083333333333332,0.0,0.11306354179479282,0.7884615384615382,0.36061003210253245
immune cells,HMGB1,-0.27555910854541277,down_in_CKD,-2.123982578674517,0.0021004540618498923,1.5672038902819627,0.6226003490401396,0.7372708757637475,0.003107500000000001,0.0,0.0,0.9095238095238095,0.9083333333333332,0.9111111111111111,0.4083333333333332,0.03596585957812687,0.09086022484317369,0.7884615384615382,0.3589218772375101
immune cells,PRDM1,-0.29469387706025146,down_in_CKD,-2.5690731042182944,0.00014520331687059747,2.9057296193158706,0.08915066899360093,0.24983027834351662,0.004797468354430378,0.0,0.0,0.8714285714285716,0.8749999999999998,0.9305555555555556,0.3749999999999998,0.06668376980707744,0.1402732271477247,0.711538461538461,0.3540614294358898
immune cells,MCU,0.015535206659787805,up_in_CKD,2.2614537664577474,0.00042487491541062637,0.0,0.013670738801628854,0.005431093007467753,0.0032909542017325825,0.0,0.0,0.9095238095238095,0.9083333333333332,0.9583333333333333,0.4083333333333332,0.0,0.09622424415704248,0.7884615384615382,0.35387431304743233
immune cells,S100A1,0.02325375275302463,up_in_CKD,1.6689538616891169,0.1290390825139244,0.0,0.017742873763816173,0.0006788866259334691,0.005132291666666666,0.0,0.0,0.9047619047619048,0.8833333333333332,0.8944444444444445,0.3833333333333332,0.0,0.15006312945907635,0.7307692307692305,0.35233294409132276
immune cells,MAPK8IP3,0.038871449688831834,up_in_CKD,2.32433484933598,0.0007299702569155131,0.28340121006582125,0.03664921465968586,0.018329938900203666,0.0021052631578947364,0.0,0.0,0.9095238095238095,0.9083333333333332,0.9222222222222222,0.4083333333333332,0.0065037920009659595,0.06155581138547564,0.7884615384615382,0.34130769833899877
immune cells,IGHG3,0.10056569365007031,up_in_CKD,1.430297415206991,0.22366660496028526,0.0,0.027632344386271088,0.0,0.0027499999999999994,0.0,0.0,0.9095238095238095,0.9,0.9,0.4,0.0,0.08040727862227755,0.7692307692307693,0.33985521914121875
immune cells,ARL6,0.01122411503213751,up_in_CKD,1.867258306762012,0.07906287272743182,0.0,0.0071262361838278065,0.0006788866259334691,0.0019470932232542129,0.0,0.0,0.9142857142857143,0.9083333333333332,0.9083333333333332,0.4083333333333332,0.0,0.056931079020272723,0.7884615384615382,0.3381570469927244
immune cells,ZFP36L1,0.33292000748828665,up_in_CKD,1.6720132934405847,0.018147853764634087,0.9692191289805179,0.4408086096567772,0.2919212491513917,0.004004356469765721,0.0,0.0,0.8761904761904763,0.8749999999999998,0.925,0.3749999999999998,0.022242670088750312,0.11708342049722623,0.711538461538461,0.335897286832025
immune cells,SLC11A1,-0.1581147443282294,down_in_CKD,-1.662867322676308,0.013406119570260918,0.4923766660587781,0.07024432809773123,0.14867617107942974,0.002105615208590037,0.0,0.0,0.9,0.9,0.9,0.4,0.011299582741483764,0.06156610499941972,0.7692307692307693,0.33457866624037236
immune cells,CYTIP,-0.4005394410309345,down_in_CKD,-2.3441172356486235,0.00023009496933204136,3.4158469023873095,0.1893542757417103,0.42973523421588594,0.0020000000000000005,0.0,0.0,0.8809523809523808,0.8833333333333332,0.8944444444444445,0.3833333333333332,0.07839048307207712,0.05847802081620188,0.7307692307692305,0.3313769972485884
immune cells,GIPR,0.005036578991161487,up_in_CKD,2.157331048125404,0.03803326000950474,0.0,0.004217568353694008,0.0,0.0019999999999999996,0.0,0.0,0.9095238095238095,0.9,0.9,0.4,0.0,0.058478020816201855,0.7692307692307693,0.33108351601878844
immune cells,NOD2,0.026698834567244274,up_in_CKD,2.1417040052641623,0.022649991384593986,0.0,0.02108784176847004,0.0033944331296673455,0.0010003260869565222,0.0,0.0,0.9095238095238095,0.9083333333333332,0.9666666666666666,0.4083333333333332,0.0,0.029248544868016636,0.7884615384615382,0.32708403333182196
