cell_class,gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,direction,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_patients,n_control_patients,passes_expression_filter,rank_score
epithelial cells,GSPT1,0.3226031110576277,0.32846750801463387,-0.0058643969570061905,down_in_CKD,-0.08232239654701166,-0.22441500168689751,0.8245745286780088,1.0,0.2613200498132005,0.33562358137537573,-0.07430353156217523,15,18,True,-0.0
epithelial cells,GTF2F2,0.08746054576894555,0.08771237926189766,-0.00025183349295211654,down_in_CKD,-0.008797549371473257,-0.024115034245388602,0.9809748667703905,1.0,0.08473225404732254,0.10533096129071837,-0.020598707243395825,15,18,True,-0.0
epithelial cells,GTF2H2,0.09870297533782364,0.10317394891666734,-0.004470973578843698,down_in_CKD,-0.09153741345740736,-0.263884987635666,0.7936340649737411,1.0,0.08610211706102117,0.12281455125452426,-0.03671243419350309,15,18,True,-0.0
epithelial cells,GTF2IRD1,0.06117143326469042,0.06312654703043424,-0.001955113765743824,down_in_CKD,-0.11098519123811558,-0.32092770834074585,0.7504298912642315,1.0,0.05718555417185554,0.07471934237163365,-0.017533788199778105,15,18,True,-0.0
epithelial cells,GTF3A,0.24499124917239262,0.2494952451593152,-0.004503995986922582,down_in_CKD,-0.06856070217677561,-0.1922636369251615,0.848984084107169,1.0,0.192453300124533,0.2563032942764248,-0.0638499941518918,15,18,True,-0.0
epithelial cells,GTF3C5,0.06946680731181677,0.07033787582330597,-0.0008710685114892008,down_in_CKD,-0.05853161335885691,-0.15931980234787785,0.8749392465966943,1.0,0.06542963885429638,0.08582295564689282,-0.02039331679259644,15,18,True,-0.0
epithelial cells,H1FX,0.31021757803109234,0.3146087068270436,-0.004391128795951271,down_in_CKD,-0.04735770241596599,-0.13280627794481226,0.89533791603943,1.0,0.24234122042341222,0.2904729771179682,-0.048131756694555994,15,18,True,-0.0
epithelial cells,H2AFJ,0.5147922914305716,0.5223627749952335,-0.007570483564661945,down_in_CKD,-0.08086616818972674,-0.23022183963625997,0.8195173902538164,1.0,0.3759153175591532,0.45837678670020243,-0.08246146914104924,15,18,True,-0.0
epithelial cells,HACL1,0.07515596425783332,0.07563769460399326,-0.0004817303461599476,down_in_CKD,-0.026296377883230197,-0.07585738977081607,0.9400246554264967,1.0,0.06485678704856787,0.08563891785780013,-0.02078213080923226,15,18,True,-0.0
epithelial cells,HCFC1,0.11952552353218857,0.12283533474630623,-0.003309811214117664,down_in_CKD,-0.12208745088273618,-0.33860840199898157,0.7377691238589654,1.0,0.10610211706102117,0.14446966443776454,-0.038367547376743374,15,18,True,-0.0
epithelial cells,HDAC1,0.21499285509691587,0.2159452526442452,-0.0009523975473293145,down_in_CKD,-0.017094671418485537,-0.047057891816871894,0.96287006386773,1.0,0.1895392278953923,0.24072142813324335,-0.051182200237851055,15,18,True,-0.0
epithelial cells,HDAC3,0.08484304068326849,0.08703373768012719,-0.0021906969968586987,down_in_CKD,-0.11106277589494405,-0.3066348705266146,0.7617910446516515,1.0,0.07763387297633872,0.1050855775719281,-0.027451704595589377,15,18,True,-0.0
epithelial cells,HES1,0.33335297577194684,0.33817792167643496,-0.0048249459044881204,down_in_CKD,-0.028211186826751878,-0.07826232195780883,0.9382493546885425,1.0,0.21922789539227897,0.24477025949328263,-0.02554236410100366,15,18,True,-0.0
