gene,mean_expr_case,mean_expr_control,diff_mean_log_expr,cohen_d,t_stat,p_value,adj_p_value,pct_expr_case,pct_expr_control,pct_expr_diff,n_case_groups,n_control_groups,passes_expression_filter,direction,rank_score
AC106876.2,0.00015799937471692373,7.0351201083649e-05,8.764817363327472e-05,0.22319705588322783,0.6167440688251873,0.543832527185652,1.0,0.00019115341973467907,0.00013975459093831233,5.139882879636674e-05,15,12,False,up_in_case,0.0
RP11-785G17.1,6.468133995971061e-05,6.017678423606739e-05,4.5045557236432195e-06,0.019337479062392898,0.05098796806928196,0.9597412600221801,1.0,5.734602592040372e-05,0.00013975459093831233,-8.240856501790861e-05,15,12,False,up_in_case,0.0
AC105760.3,6.607775643873893e-05,9.711928290173778e-05,-3.104152646299885e-05,-0.10555750846937254,-0.2642581015696527,0.7942651852246867,1.0,5.734602592040372e-05,0.00011180367275064985,-5.4457646830246134e-05,15,12,False,down_in_case,0.0
FAM132B,0.0015862429261446613,0.0016037891273473776,-1.754620120271639e-05,-0.003880223312133243,-0.00953026253998995,0.99250266826351,1.0,0.0017394961195855794,0.003242306509768846,-0.0015028103901832666,15,12,False,down_in_case,0.0
AC016757.3,0.0019269965720873313,0.0015468686588289264,0.00038012791325840495,0.08000576778494825,0.2010108850083498,0.8426605624124667,1.0,0.002427648430630424,0.002767140900578584,-0.0003394924699481601,15,12,False,up_in_case,0.0
CAPN10-AS1,0.0023147730528093368,0.0009257323132089908,0.001389040739600346,0.2989806964545217,0.8173797823603168,0.42207021500677744,1.0,0.0021791489849753414,0.0015373005003214357,0.0006418484846539058,15,12,False,up_in_case,0.0
AC104841.2,0.00031225374629094405,8.761826092822209e-05,0.00022463548536272196,0.28213058494065707,0.8026693866328186,0.4332749710171754,1.0,0.00030584547157548646,0.00013975459093831233,0.00016609088063717414,15,12,False,up_in_case,0.0
RP11-367H1.1,0.0001536125413623045,3.0484671848349535e-05,0.00012312786951395498,0.2731995676551165,0.7862159840967792,0.4439090760918259,1.0,9.557670986733953e-05,8.385275456298739e-05,1.172395530435214e-05,15,12,False,up_in_case,0.0
AC093642.3,0.00010118435655269905,0.0001097337197057559,-8.54936315305685e-06,-0.024139602252729542,-0.06137310248371329,0.9516142495584556,1.0,9.557670986733953e-05,0.00019565642731363725,-0.00010007971744629771,15,12,False,down_in_case,0.0
RP11-341N2.1,0.0007542340448558379,0.0002758963940485462,0.0004783376508072917,0.30590056279098443,0.8464309832700934,0.406653086534991,1.0,0.0007454983369652483,0.0004751656091902619,0.00027033272777498635,15,12,False,up_in_case,0.0
RP11-97C16.1,0.00297665616907951,0.0018525560444247146,0.0011241001246547957,0.1725256272801165,0.446839366435944,0.6590004044051021,1.0,0.003077570057728333,0.003186404673393521,-0.00010883461566518803,15,12,False,up_in_case,0.0
AC026188.1,0.00014662642116007132,0.0002512895673725351,-0.00010466314621246378,-0.14598528810990397,-0.35974204286942074,0.7231996619068681,1.0,0.00038230683946935813,0.00036336193643961203,1.89449030297461e-05,15,12,False,down_in_case,0.0
ITPR1-AS1,0.0013095443829060029,0.000590380319780007,0.0007191640631259959,0.2834666583666732,0.7598765987394325,0.4545089772710445,1.0,0.0014527659899835608,0.0009223803001928613,0.0005303856897906995,15,12,False,up_in_case,0.0
AC069277.2,6.427695688183678e-05,4.487429757343296e-05,1.940265930840382e-05,0.09112426029154663,0.24750968366875087,0.806638150420189,1.0,5.734602592040372e-05,0.00011180367275064985,-5.4457646830246134e-05,15,12,False,up_in_case,0.0
LINC00312,0.0007759003818715346,0.0004837236961138286,0.00029217668575770594,0.16261281556809748,0.4256231796400275,0.6740711551101642,1.0,0.000592575601177505,0.0007546747910668866,-0.00016209918988938153,15,12,False,up_in_case,0.0
RP11-58B17.2,0.00020073586012281594,0.00017881300937235944,2.1922850750456503e-05,0.03839729355915652,0.09737873991593905,0.9233161971782361,1.0,0.00026761478762855065,0.00027950918187662465,-1.1894394248073998e-05,15,12,False,up_in_case,0.0
RP11-1020A11.2,0.0001613992720016625,9.425096332913952e-05,6.714830867252297e-05,0.17422594228778684,0.4635564719531532,0.6469806856171653,1.0,0.0002484994456550828,0.00013975459093831233,0.00010874485471677045,15,12,False,up_in_case,0.0
AC022007.5,0.001381516736125222,0.0008507655256051932,0.0005307512105200287,0.17536617178063646,0.4552319015165995,0.6530068782972483,1.0,0.0017012654356386436,0.0014813986639461106,0.000219866771692533,15,12,False,up_in_case,0.0
RP11-536I6.2,0.00040657655382582577,0.0030070502617071237,-0.0026004737078812977,-0.3730010202378974,-0.8599274369282915,0.4077810108259368,1.0,0.0008219597048591199,0.004276490482712357,-0.003454530777853237,15,12,False,down_in_case,0.0
ZFYVE20,0.007646661888310746,0.004927223946499001,0.002719437941811745,0.16525907541703228,0.4233958604373465,0.6759485810076409,1.0,0.009634132354627824,0.008944293820051989,0.0006898385345758349,15,12,False,up_in_case,0.0
RP11-415F23.2,0.0003360482765577044,0.000305721205977356,3.0327070580348392e-05,0.030888795834536867,0.07844211104761906,0.9381873359508897,1.0,0.000592575601177505,0.0005310674455655868,6.150815561191826e-05,15,12,False,up_in_case,0.0
RP11-415F23.4,0.000360600584177289,0.000328063028233102,3.253755594418697e-05,0.030526925201839097,0.07773053975057642,0.9387369432479622,1.0,0.00030584547157548646,0.0005310674455655868,-0.00022522197399010033,15,12,False,up_in_case,0.0
SGOL1,0.00040822108621896963,0.00024539829329846686,0.00016282279292050277,0.16521404220211436,0.43831375275531614,0.6649233046957388,1.0,0.0003440761555224223,0.0005031165273779244,-0.00015904037185550206,15,12,False,up_in_case,0.0
RP11-669C19.1,0.0006692027958876375,0.0005933121225109815,7.589067337665598e-05,0.04273488745843139,0.1066681195075586,0.9161274903124725,1.0,0.0005734602592040372,0.0009782821365681863,-0.0004048218773641491,15,12,False,up_in_case,0.0
RP11-180N14.1,0.000870899750660296,0.0008942680455198463,-2.3368294859550253e-05,-0.009490518272784425,-0.02315167553212338,0.9818011126041886,1.0,0.0010704591505142026,0.0013695949911954608,-0.0002991358406812582,15,12,False,down_in_case,0.0
RP11-317L10.1,0.0001226336628739259,0.00015536018365755328,-3.272652078362739e-05,-0.07551401775126633,-0.18490812797046208,0.8554490094564513,1.0,0.0002484994456550828,0.0002236073455012997,2.4892100153783072e-05,15,12,False,down_in_case,0.0
RP11-222K16.1,4.743268060436506e-05,0.00014675227275696967,-9.931959215260462e-05,-0.2727386026140864,-0.643981527708964,0.5305332886590122,1.0,7.646136789387162e-05,0.0002515582636889622,-0.00017509689579509058,15,12,False,down_in_case,0.0
LINC00693,0.00017451457754802377,0.000208723368697375,-3.4208791149351227e-05,-0.05371684238863628,-0.13473632887221373,0.8941410993593426,1.0,0.0003440761555224223,0.0002515582636889622,9.251789183346013e-05,15,12,False,down_in_case,0.0
RP11-10C24.2,0.0007534151020401683,0.0004800016269069258,0.0002734134751332425,0.16896449689551157,0.4337704192595244,0.6684690164185052,1.0,0.000993997782620331,0.0009782821365681863,1.5715646052144854e-05,15,12,False,up_in_case,0.0
RP11-10C24.3,0.0014694055505451483,0.0007463174662159571,0.0007230880843291912,0.24958280125087295,0.6584062472049954,0.5163068117471411,1.0,0.0017203807776121115,0.0012298404002571484,0.0004905403773549631,15,12,False,up_in_case,0.0
RP11-129K12.4,0.00025000810121190016,0.00015590353509470348,9.410456611719668e-05,0.1596314472271199,0.4191759459102064,0.6786932296439385,1.0,0.0002484994456550828,0.0002515582636889622,-3.058818033879415e-06,15,12,False,up_in_case,0.0
RP11-285J16.1,0.0006550196097709718,0.0003354422300896594,0.00031957737968131247,0.22772463269723686,0.6080352732883059,0.5486722100799248,1.0,0.0008219597048591199,0.0005869692819409117,0.00023499042291820818,15,12,False,up_in_case,0.0
RP11-259K5.2,0.0006666966445206848,0.00040160474570690975,0.00026509189881377505,0.1835035890471333,0.477392770490846,0.637345076173692,1.0,0.0011086898344611386,0.0006987729546915617,0.00040991687976957693,15,12,False,up_in_case,0.0
RP11-391M1.4,0.0036795561259995056,0.0019469528157425855,0.00173260331025692,0.2276953451146446,0.6013597141445308,0.5530208846694915,1.0,0.004033337156401728,0.0035218156916454707,0.0005115214647562574,15,12,False,up_in_case,0.0
RP11-70C1.1,9.471847467415455e-05,6.686262514210747e-05,2.7855849532047082e-05,0.11445480043479618,0.29843897915281303,0.7678878660590577,1.0,0.00019115341973467907,0.00013975459093831233,5.139882879636674e-05,15,12,False,up_in_case,0.0
RP11-188P20.3,0.0016770841402850253,0.0014785928694546078,0.0001984912708304174,0.04504200315667956,0.11230291780594132,0.9117240942516776,1.0,0.0023320717207630844,0.002403778964138972,-7.170724337588743e-05,15,12,False,up_in_case,0.0
RP4-555D20.2,0.000529139837805276,0.0002981892893433734,0.00023095054846190258,0.19901161499069656,0.5252248202515403,0.6040617242380734,1.0,0.0008410750468325879,0.0004751656091902619,0.00036590943764232595,15,12,False,up_in_case,0.0
RP11-424N24.2,0.0027885739906465448,0.001242188122797532,0.0015463858678490127,0.2809020874711512,0.7562752351348451,0.45669524376309356,1.0,0.003058454715754865,0.002208122536825335,0.0008503321789295301,15,12,False,up_in_case,0.0
LINC00694,0.00032599248620864354,0.0001342591401577362,0.00019173334605090733,0.312554826409083,0.8449297110282216,0.4064245522189698,1.0,0.0004969988913101656,0.00027950918187662465,0.0002174897094335409,15,12,False,up_in_case,0.0
ZNF197-AS1,0.00012894219950366744,0.000145800546191072,-1.6858346687404554e-05,-0.046065075715802956,-0.11712389214235402,0.9078204374293036,1.0,0.00013380739381427533,0.00013975459093831233,-5.947197124036999e-06,15,12,False,down_in_case,0.0
RP11-348P10.2,0.0008692371280870565,0.0006060475274507209,0.00026318960063633563,0.13457550510119268,0.34213572112145996,0.7354847027869156,1.0,0.000993997782620331,0.001201889482069486,-0.00020789169944915482,15,12,False,up_in_case,0.0
RP11-24F11.2,8.904443599404008e-05,2.9842468334942472e-05,5.92019676590976e-05,0.22170520981604913,0.6303975850015597,0.5367940398068171,1.0,0.00017203807776121116,2.7950918187662463e-05,0.0001440871595735487,15,12,False,up_in_case,0.0
LUZPP1,0.00011092370993473996,0.00015309278622876546,-4.2169076294025495e-05,-0.10160035899098813,-0.24672056331590045,0.8082027753174288,1.0,0.00017203807776121116,0.00027950918187662465,-0.00010747110411541349,15,12,False,down_in_case,0.0
TREX1,0.011478534571331503,0.005365814184680265,0.006112720386651238,0.282048720082473,0.7489658730489998,0.4608688613922087,1.0,0.0138777382727377,0.008636833719987701,0.005240904552749998,15,12,False,up_in_case,0.0
RP13-131K19.1,0.0002422444982642569,0.00017714038408250227,6.510411418175462e-05,0.11316969076071416,0.28813551505212354,0.775910390179755,1.0,0.0003249608135489544,0.0003074601000642871,1.750071348466728e-05,15,12,False,up_in_case,0.0
RP13-131K19.6,0.0005547783190664733,0.00039293753341832985,0.0001618407856481435,0.11364589017070116,0.29608342927701875,0.7696701096222547,1.0,0.000592575601177505,0.0007546747910668866,-0.00016209918988938153,15,12,False,up_in_case,0.0
RP11-493K19.3,0.00041000329706497395,0.00012472884098811067,0.0002852744560768633,0.312744556491057,0.8810843089074071,0.38952407790002563,1.0,0.00030584547157548646,0.0002515582636889622,5.428720788652427e-05,15,12,False,up_in_case,0.0
U73166.2,0.0005955737164513908,0.00020433896302469057,0.0003912347534267002,0.30092890595068866,0.8403896702727858,0.41061119268924234,1.0,0.0005352295752571013,0.00027950918187662465,0.00025572039338047666,15,12,False,up_in_case,0.0
RP11-804H8.6,0.0007307183223701221,0.00034852418586940945,0.0003821941365007127,0.2659211914218036,0.7084586200482494,0.4852280440806574,1.0,0.000802844362885652,0.0006149202001285742,0.0001879241627570778,15,12,False,up_in_case,0.0
VPRBP,0.009958384058487955,0.004390039106576785,0.00556834495191117,0.2957325478838676,0.7925364652286812,0.43557850417332705,1.0,0.011545666551974615,0.007742404337982503,0.003803262213992112,15,12,False,up_in_case,0.0
RP5-1157M23.2,0.00013115377629674998,5.247167706905218e-05,7.868209922769781e-05,0.26771415230081247,0.7399862702486725,0.4672707192555515,1.0,0.00013380739381427533,8.385275456298739e-05,4.9954639251287934e-05,15,12,False,up_in_case,0.0
RP5-966M1.6,2.3266465022761628e-05,0.00015009705857588128,-0.00012683059355311966,-0.36090165817329894,-0.8350181997981752,0.4206735607381984,1.0,3.823068394693581e-05,0.0002236073455012997,-0.0001853766615543639,15,12,False,down_in_case,0.0
RP11-884K10.6,2.0645596429203453e-05,6.825192910287552e-05,-4.760633267367207e-05,-0.2836103756377813,-0.6676329495673426,0.5160282934707997,1.0,7.646136789387162e-05,0.00011180367275064985,-3.534230485677824e-05,15,12,False,down_in_case,0.0
RP11-884K10.7,0.003480470247980814,0.002154748005023983,0.001325722242956831,0.1772086997578862,0.4577637000237497,0.651281567073287,1.0,0.004492105363764958,0.004052883137211058,0.00043922222655390017,15,12,False,up_in_case,0.0
RP11-157F20.3,0.0005121892659785654,0.00024956191400803937,0.000262627351970526,0.2670699166051088,0.7063219729127862,0.48652191739785944,1.0,0.0006499216270979088,0.00041926377281493695,0.00023065785428297183,15,12,False,up_in_case,0.0
RP11-755B10.4,0.002824034678315677,0.0013406424528482552,0.001483392225467422,0.2672249091839497,0.7123798283782238,0.4828430075655167,1.0,0.004052452498375196,0.002403778964138972,0.001648673534236224,15,12,False,up_in_case,0.0
RP11-245J9.5,0.00016898962856192755,0.00020063514039823138,-3.164551183630382e-05,-0.05548711798051818,-0.13659364895017198,0.8928693279824269,1.0,0.00022938410368161487,0.0003913128546272745,-0.00016192875094565962,15,12,False,down_in_case,0.0
RP11-245J9.4,0.00032665852252390036,0.00015956796533842413,0.00016709055718547623,0.2513421668068641,0.6706712655982783,0.5086010398986378,1.0,0.00026761478762855065,0.0002236073455012997,4.400744212725095e-05,15,12,False,up_in_case,0.0
RP11-245J9.6,0.00048670320366585773,0.00033128082847174714,0.0001554223751941106,0.13978121243622188,0.3585087224104904,0.7232238131562317,1.0,0.0006499216270979088,0.0005590183637532493,9.090326334465948e-05,15,12,False,up_in_case,0.0
RP11-129B22.1,0.0024169326103681424,0.0009835433052736674,0.001433389305094475,0.3261084773270014,0.8789849506768552,0.3879756163979601,1.0,0.0031158007416752687,0.0017329569276350728,0.0013828438140401958,15,12,False,up_in_case,0.0
RP11-6B4.1,0.0019072511478902105,0.0006457093372175925,0.0012615418106726181,0.27502426191191526,0.7735423242470443,0.4487895599847785,1.0,0.003612799632985434,0.0010621348911311736,0.0025506647418542605,15,12,False,up_in_case,0.0
RP11-159G9.5,0.0017385090334316913,0.0009105428204762379,0.0008279662129554534,0.24222919520636757,0.6352383013606199,0.5310984709728821,1.0,0.0019115341973467905,0.0016491041730720855,0.000262430024274705,15,12,False,up_in_case,0.0
DHFRL1,0.005743118754112317,0.003229723234075402,0.002513395520036915,0.2122192651460911,0.5541340572323908,0.5844995202628936,1.0,0.00638452421913828,0.00600944741034743,0.0003750768087908505,15,12,False,up_in_case,0.0
CRYBG3.1,0.01228932502680676,0.006548698828192091,0.005740626198614669,0.23572203666683805,0.6171131113808459,0.5428097274870887,1.0,0.01397331498260504,0.011152416356877323,0.0028208986257277167,15,12,False,up_in_case,0.0
RP11-201E8.1,0.0003049906602934151,0.00023689833570891434,6.809232458450075e-05,0.0655923563315944,0.17631972925133968,0.8614865726355783,1.0,0.000592575601177505,0.0003913128546272745,0.00020126274655023056,15,12,False,up_in_case,0.0
RP11-383I23.2,9.666488010485859e-05,0.00011958530405558049,-2.2920423950721904e-05,-0.0584070585868093,-0.14905801665852056,0.8828347766091476,1.0,0.00019115341973467907,0.00019565642731363725,-4.50300757895818e-06,15,12,False,down_in_case,0.0
RP11-114I8.4,5.73841914172518e-05,0.00021979626528247594,-0.00016241207386522415,-0.3054393299759723,-0.7149561241222988,0.48776994307764043,1.0,9.557670986733953e-05,0.00036336193643961203,-0.0002677852265722725,15,12,False,down_in_case,0.0
TOMM70A,0.021580282074170617,0.01228060448868134,0.009299677585489276,0.21160270615700527,0.549943669380411,0.5873883630274462,1.0,0.02802309133310395,0.021382452413561785,0.006640638919542165,15,12,False,up_in_case,0.0
RP11-446H18.6,5.954657541394951e-05,8.505165878275258e-05,-2.5505083368803066e-05,-0.11132447217744856,-0.26981454006587635,0.7907338605817255,1.0,7.646136789387162e-05,0.00013975459093831233,-6.329322304444071e-05,15,12,False,down_in_case,0.0
RP11-115H18.1,0.0001231894907763261,3.971021005034047e-05,8.347928072598563e-05,0.29436076744612805,0.828183219345702,0.41795218141802476,1.0,0.00017203807776121116,8.385275456298739e-05,8.818532319822377e-05,15,12,False,up_in_case,0.0
RP11-861A13.4,3.35672169496372e-05,0.00017659857532744013,-0.00014303135837780292,-0.34276102736473324,-0.7956776275728991,0.4419358575680257,1.0,5.734602592040372e-05,0.00019565642731363725,-0.00013831040139323353,15,12,False,down_in_case,0.0
KIAA1524,0.002637195752737171,0.0012748719876113303,0.0013623237651258406,0.25623374984470626,0.6838284089495096,0.500396923964675,1.0,0.0026952632182589745,0.002487631718701959,0.00020763149955701533,15,12,False,up_in_case,0.0
RP11-59E19.1,0.007387760087388678,0.0036466136552563404,0.0037411464321323376,0.2038450901120431,0.5574629904648483,0.5825870426608883,1.0,0.012157357495125587,0.00589764373759678,0.006259713757528807,15,12,False,up_in_case,0.0
PVRL3-AS1,0.00033907402366788083,0.00022553112282936425,0.00011354290083851658,0.1260392586055632,0.33408847392961916,0.7410991973477606,1.0,0.0003249608135489544,0.00041926377281493695,-9.430295926598256e-05,15,12,False,up_in_case,0.0
PVRL3,0.011403577630061367,0.005180364812058059,0.006223212818003309,0.283875637084662,0.7592638378441674,0.4548417358652112,1.0,0.012654356386435753,0.009000195656427314,0.003654160730008439,15,12,False,up_in_case,0.0
RP11-757F18.5,0.0014686193132487728,0.0006570346929970023,0.0008115846202517706,0.29648523973201973,0.7911296540475794,0.43633666038899055,1.0,0.0018924188553733226,0.0011739385638818234,0.0007184802914914992,15,12,False,up_in_case,0.0
C3orf17,0.021446910583684635,0.0119608576940502,0.009486052889634436,0.2174852835014623,0.5672866857092957,0.575683142971862,1.0,0.024601445119853193,0.020823434049808538,0.0037780110700446554,15,12,False,up_in_case,0.0
WDR52,0.006291517906991475,0.003512512495409986,0.002779005411581489,0.20739741048364638,0.545459703599357,0.5902957734790186,1.0,0.006136024773483198,0.00600944741034743,0.0001265773631357681,15,12,False,up_in_case,0.0
KIAA2018,0.018919339356045325,0.009892082905306626,0.009027256450738699,0.23869911589395662,0.6280256771407522,0.5357084644569369,1.0,0.021045991512788163,0.01735752019453839,0.0036884713182497725,15,12,False,up_in_case,0.0
KIAA1407,0.00898724460620149,0.005088767031801713,0.003898477574399777,0.20669159761375988,0.5407802304474709,0.5935107204165417,1.0,0.010226707955805329,0.008636833719987701,0.0015898742358176274,15,12,False,up_in_case,0.0
QTRTD1,0.006941223087945066,0.003330519159324384,0.003610703928620682,0.26536110491570203,0.7059356673854129,0.48676181475020064,1.0,0.008143135680697328,0.005729938228470805,0.0024131974522265225,15,12,False,up_in_case,0.0
RP11-553L6.2,0.0003016936835422843,0.00016223831695234798,0.00013945536658993633,0.20631067303621078,0.5505147695014563,0.5868698722787832,1.0,0.00017203807776121116,0.00016770550912597479,4.332568635236376e-06,15,12,False,up_in_case,0.0
RP11-553L6.5,0.03155692326042064,0.01782733348085222,0.013729589779568417,0.2132252387503895,0.5551552745182806,0.5838482743806882,1.0,0.03614711167182781,0.0294882186879839,0.006658892983843912,15,12,False,up_in_case,0.0
RP11-190C22.8,0.0007131507922463942,0.00035608378049886913,0.0003570670117475251,0.21716184623297163,0.5878530465212356,0.5621010680898202,1.0,0.0006116909431509729,0.0005869692819409117,2.4721661210061214e-05,15,12,False,up_in_case,0.0
RP11-190C22.9,0.0009759612582410846,0.0003732981025962056,0.000602663155644879,0.28930914677235936,0.7994056154352178,0.4327336367180383,1.0,0.0009366517566999274,0.0005869692819409117,0.00034968247475901566,15,12,False,up_in_case,0.0
RP11-67L2.2,0.004162444853898784,0.0023141511742481853,0.0018482936796505984,0.20416299691383377,0.5392959357958073,0.5944584841236441,1.0,0.0045685667316588295,0.004332392319087682,0.00023617441257114784,15,12,False,up_in_case,0.0
RP11-797D24.3,0.00013270091409238477,0.0001119052289730147,2.079568511937007e-05,0.053765028559335494,0.1387567834628127,0.890815980560061,1.0,0.00011469205184080744,0.00016770550912597479,-5.301345728516735e-05,15,12,False,up_in_case,0.0
RP11-797D24.4,0.00036485574494209025,0.00019211940295593295,0.0001727363419861573,0.23723316273812575,0.623206870926317,0.5388302508989845,1.0,0.000401422181442826,0.00027950918187662465,0.00012191299956620136,15,12,False,up_in_case,0.0
PTPLB,0.04226308884533052,0.0200233416650473,0.02223974718028322,0.2648940842029445,0.7075186829361799,0.48581900240786297,1.0,0.04312421149214359,0.033317494479693656,0.009806717012449936,15,12,False,up_in_case,0.0
RP11-71E19.1,0.00029075186040815673,9.573217121456082e-05,0.0001950196891935959,0.3095639460160018,0.866529116075883,0.39665884013292885,1.0,0.00042053752341629394,0.00013975459093831233,0.0002807829324779816,15,12,False,up_in_case,0.0
CCDC37,0.00014070250146229422,4.014483237435781e-05,0.00010055766908793642,0.2405123501666781,0.687256759998563,0.5016212969441521,1.0,0.0002867301296020186,0.00011180367275064985,0.00017492645685136875,15,12,False,up_in_case,0.0
RP11-723O4.9,0.0005929343853164102,0.0007721051855255076,-0.00017917080020909742,-0.08806402773895207,-0.21200876301102214,0.8348956838992885,1.0,0.0007837290209121841,0.0013136931548201358,-0.0005299641339079516,15,12,False,down_in_case,0.0
RP11-91K8.5,1.5756007689974826e-05,1.7113582188451325e-05,-1.3575744984764983e-06,-0.022527297121871265,-0.058359865263797536,0.9539451518647738,1.0,3.823068394693581e-05,5.5901836375324926e-05,-1.767115242838912e-05,15,12,False,down_in_case,0.0
RP11-200A1.1,0.00038411848670006005,0.00033077413200158115,5.3344354698478904e-05,0.04893226124571771,0.1249990417280063,0.901628239128497,1.0,0.0004969988913101656,0.0005869692819409117,-8.997039063074615e-05,15,12,False,up_in_case,0.0
RP11-731C17.2,0.0017138040468128364,0.0007654521169683359,0.0009483519298445005,0.2943004161086047,0.7865345914199704,0.4389875889250885,1.0,0.001796842145505983,0.0013136931548201358,0.00048314899068584724,15,12,False,up_in_case,0.0
RP11-461M2.2,0.0004327016856575618,0.00031883449915418206,0.00011386718650337972,0.11417660387200607,0.28814581120644117,0.7760366558764419,1.0,0.0004969988913101656,0.0005031165273779244,-6.11763606775883e-06,15,12,False,up_in_case,0.0
RP11-271K21.11,0.0006389741514055063,0.0002738079579237459,0.00036516619348176045,0.29030030047317895,0.7853232803857958,0.439901785956806,1.0,0.000993997782620331,0.0005310674455655868,0.0004629303370547443,15,12,False,up_in_case,0.0
RP11-485G4.2,0.013529977164530891,0.006395122448499674,0.007134854716031217,0.27569145227511804,0.7323109866899312,0.4707914326331491,1.0,0.015406965630615131,0.011208318193252648,0.004198647437362483,15,12,False,up_in_case,0.0
RP11-80H8.4,0.00014169664535498096,6.106371482399203e-05,8.063293053098893e-05,0.24891140737454967,0.6844697137135712,0.5007187172971141,1.0,0.00022938410368161487,0.00011180367275064985,0.00011758043093096502,15,12,False,up_in_case,0.0
RP11-274H2.3,0.0001752437278681052,0.0001321296624524352,4.311406541567e-05,0.10417093935900563,0.26298472798292344,0.7950991413490607,1.0,0.00022938410368161487,0.0002236073455012997,5.776758180315168e-06,15,12,False,up_in_case,0.0
FAM194A,2.281569266361732e-05,7.65601132015548e-05,-5.374442053793749e-05,-0.2859671128446725,-0.6727516237596186,0.5129224666604675,1.0,3.823068394693581e-05,0.00013975459093831233,-0.00010152390699137652,15,12,False,down_in_case,0.0
RP11-103G8.2,0.004913405040319336,0.001937076541507804,0.0029763284988115314,0.3221573791369088,0.8755828233433243,0.39003712666729035,1.0,0.007779944183201437,0.0036895212007714453,0.004090422982429991,15,12,False,up_in_case,0.0
RP11-38P22.2,0.00022893305056134072,6.465390984786752e-05,0.00016427914071347319,0.2416084096082609,0.6905748746472579,0.49961368215387847,1.0,0.000401422181442826,8.385275456298739e-05,0.00031756942687983863,15,12,False,up_in_case,0.0
RP11-305K5.1,0.0020871759847576558,0.001472701673398165,0.0006144743113594908,0.12995546335472463,0.33000262738774044,0.7445288633712139,1.0,0.0026952632182589745,0.002543533555077284,0.0001517296631816903,15,12,False,up_in_case,0.0
RP11-6F2.5,7.692615313600883e-05,9.43187598303116e-05,-1.7392606694302773e-05,-0.055936883931558636,-0.14290040775905538,0.8876334221284219,1.0,5.734602592040372e-05,0.00016770550912597479,-0.00011035948320557107,15,12,False,down_in_case,0.0
RP11-379F4.4,0.0004807025427397242,0.0002480548444454685,0.0002326476982942557,0.2442007899041892,0.6430160796216734,0.5260893303515762,1.0,0.0006881523110448446,0.0005031165273779244,0.00018503578366692026,15,12,False,up_in_case,0.0
RP11-432B6.3,7.91908769762157e-06,4.325880901907407e-05,-3.53397213214525e-05,-0.34641168953444174,-0.8035830851602886,0.4376071001212045,1.0,1.9115341973467904e-05,8.385275456298739e-05,-6.473741258951949e-05,15,12,False,down_in_case,0.0
RP11-85M11.2,0.0002965503329220882,0.00014069241165331665,0.00015585792126877155,0.21942477469342997,0.6002745675968704,0.5541924551920944,1.0,0.000401422181442826,0.0002515582636889622,0.00014986391775386382,15,12,False,up_in_case,0.0
RP11-368I23.2,7.21189375888191e-05,0.00012357536349174593,-5.1456425902926835e-05,-0.14593837220490993,-0.3596328524674806,0.7232794239840722,1.0,0.00013380739381427533,0.0002236073455012997,-8.979995168702438e-05,15,12,False,down_in_case,0.0
RP11-368I23.3,3.873075318700496e-05,5.1345447580317925e-05,-1.2614694393312963e-05,-0.07746141886773095,-0.19613906106504506,0.8463359392022751,1.0,5.734602592040372e-05,8.385275456298739e-05,-2.6506728642583674e-05,15,12,False,down_in_case,0.0
RP11-362K14.5,0.00025054913178212875,0.00025669929808446476,-6.150166302336011e-06,-0.00826550176508644,-0.020456753259507257,0.9838960576171395,1.0,0.0002867301296020186,0.00041926377281493695,-0.00013253364321291837,15,12,False,down_in_case,0.0
RP11-362K14.7,3.231368225849239e-05,7.196318663150383e-05,-3.964950437301144e-05,-0.20863941792575788,-0.5026228738339205,0.622344594104046,1.0,0.00013380739381427533,0.00013975459093831233,-5.947197124036999e-06,15,12,False,down_in_case,0.0
RP11-362K14.6,0.0008179165232649055,0.0003937474654346883,0.0004241690578302172,0.263629762333852,0.701351191213339,0.4895683957687784,1.0,0.000802844362885652,0.0007267238728792241,7.612049000642795e-05,15,12,False,up_in_case,0.0
RP11-408H1.3,0.0006803169980907367,0.0004651495899604115,0.0002151674081303252,0.14163261675646982,0.36106804166955353,0.7214323128249872,1.0,0.000802844362885652,0.0007267238728792241,7.612049000642795e-05,15,12,False,up_in_case,0.0
RP11-523G9.3,0.0015349378123309997,0.0011955634392442434,0.0003393743730867563,0.09295730847540545,0.23321139499383892,0.8179187067986871,1.0,0.002026226249187598,0.0024317298823266346,-0.0004055036331390366,15,12,False,up_in_case,0.0
RP11-255G21.1,0.0001333127375793537,7.392754132327398e-05,5.938519625607972e-05,0.21634857407094138,0.5662290619401186,0.5763520277158569,1.0,0.00015292273578774323,0.00011180367275064985,4.111906303709338e-05,15,12,False,up_in_case,0.0
RP11-91K9.1,0.00025426610251984646,0.00010794368177769529,0.0001463224207421512,0.2523292234730574,0.6947297975094505,0.49444170032393175,1.0,0.0005161142332836334,0.00019565642731363725,0.00032045780596999616,15,12,False,up_in_case,0.0
RP11-245C23.3,0.0002946836977828365,0.0001887449110899171,0.00010593878669291941,0.1669125565487031,0.42827035849776607,0.672420455765257,1.0,0.0003631914974958902,0.00036336193643961203,-1.704389437218309e-07,15,12,False,up_in_case,0.0
